company_id,year,free_cash_flow,cfo_quality_score,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
SIEMENS,Sep 2014,738.0,1.01,High Quality,1.22,Asset Light,620.17,+,+,-,Liquidating Assets
SIEMENS,Sep 2015,1220.0,0.49,Accrual Risk,6.12,Moderate,122.24,+,+,-,Liquidating Assets
SIEMENS,Sep 2016,750.0,0.18,Accrual Risk,2.19,Asset Light,73.46,+,+,-,Liquidating Assets
SIEMENS,Sep 2017,1894.0,0.5,Moderate,11.94,Capital Intensive,179.36,+,+,-,Liquidating Assets
SIEMENS,Sep 2018,-74.0,0.11,Accrual Risk,1.36,Asset Light,-5.58,+,-,-,Reinvestor
SIEMENS,Sep 2019,138.0,1.16,High Quality,8.67,Capital Intensive,9.26,+,-,-,Shareholder Returns
SIEMENS,Sep 2020,1591.0,0.94,Moderate,8.76,Capital Intensive,158.62,+,+,-,Liquidating Assets
SIEMENS,Sep 2021,-967.0,1.31,High Quality,18.1,Capital Intensive,-66.6,+,-,-,Shareholder Returns
SIEMENS,Sep 2022,944.0,0.63,Moderate,0.21,Asset Light,50.75,+,-,-,Reinvestor
SIEMENS,Sep 2023,641.0,0.71,Moderate,3.88,Moderate,25.77,+,-,-,Reinvestor
SIEMENS,Sep 2024,1168.0,0.61,Moderate,2.26,Asset Light,37.63,+,-,-,Reinvestor
SUNPHARMA,Mar 2013,982.0,0.97,Moderate,21.34,Capital Intensive,20.53,+,-,-,Reinvestor
SUNPHARMA,Mar 2014,1783.0,1.02,High Quality,13.53,Capital Intensive,25.46,+,-,+,Mixed
SUNPHARMA,Mar 2015,4114.0,1.03,High Quality,5.48,Moderate,52.12,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2016,2737.0,1.18,High Quality,13.86,Capital Intensive,33.48,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2017,2896.0,0.9,Moderate,13.26,Capital Intensive,28.67,+,-,-,Reinvestor
SUNPHARMA,Mar 2018,803.0,1.54,High Quality,11.72,Capital Intensive,14.26,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2019,1886.0,0.68,Moderate,1.07,Asset Light,29.58,+,-,-,Reinvestor
SUNPHARMA,Mar 2020,4330.0,1.57,High Quality,6.78,Moderate,62.01,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2021,6577.0,2.72,High Quality,1.21,Asset Light,77.65,+,+,-,Liquidating Assets
SUNPHARMA,Mar 2022,3429.0,2.65,High Quality,14.37,Capital Intensive,33.43,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2023,-2261.0,0.58,Moderate,16.45,Capital Intensive,-19.41,+,-,+,Mixed
SUNPHARMA,Mar 2024,11372.0,1.26,High Quality,1.57,Asset Light,87.36,+,-,-,Shareholder Returns
TATACONSUM,Mar 2013,197.0,0.39,Accrual Risk,0.33,Asset Light,25.58,+,+,+,Cash Accumulator
TATACONSUM,Mar 2014,421.0,0.83,Moderate,0.01,Asset Light,55.98,+,-,-,Reinvestor
TATACONSUM,Mar 2015,211.0,1.53,High Quality,2.59,Asset Light,26.64,+,-,-,Shareholder Returns
TATACONSUM,Mar 2016,261.0,-3.14,Accrual Risk,2.18,Asset Light,71.31,+,+,-,Liquidating Assets
TATACONSUM,Mar 2017,886.0,1.63,High Quality,2.14,Asset Light,112.01,+,+,-,Liquidating Assets
TATACONSUM,Mar 2018,325.0,0.64,Moderate,0.45,Asset Light,38.74,+,-,-,Reinvestor
TATACONSUM,Mar 2019,263.0,0.46,Accrual Risk,0.73,Asset Light,33.46,+,+,-,Liquidating Assets
TATACONSUM,Mar 2020,460.0,2.35,High Quality,6.45,Moderate,35.6,+,-,-,Shareholder Returns
TATACONSUM,Mar 2021,1310.0,1.78,High Quality,2.98,Asset Light,84.84,+,-,-,Shareholder Returns
TATACONSUM,Mar 2022,199.0,1.49,High Quality,10.6,Capital Intensive,11.58,+,-,-,Shareholder Returns
TATACONSUM,Mar 2023,627.0,1.11,High Quality,6.05,Moderate,33.78,+,-,-,Shareholder Returns
TATACONSUM,Mar 2024,26.0,1.59,High Quality,12.57,Capital Intensive,1.14,+,-,+,Mixed
TATAMOTORS,Mar 2013,-806.0,2.22,High Quality,12.17,Capital Intensive,-3.28,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2014,8160.0,2.57,High Quality,12.02,Capital Intensive,23.41,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2015,-701.0,2.52,High Quality,13.77,Capital Intensive,-1.79,+,-,+,Mixed
TATAMOTORS,Mar 2016,1206.0,3.25,High Quality,13.44,Capital Intensive,3.14,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2017,-9372.0,4.0,High Quality,14.67,Capital Intensive,-31.67,+,-,+,Mixed
TATAMOTORS,Mar 2018,-1282.0,2.62,High Quality,8.62,Capital Intensive,-4.08,+,-,+,Mixed
TATAMOTORS,Mar 2019,-1987.0,-0.66,Accrual Risk,6.91,Moderate,-8.06,+,-,+,Mixed
TATAMOTORS,Mar 2020,-6482.0,-2.22,Accrual Risk,12.68,Capital Intensive,-36.04,+,-,+,Mixed
TATAMOTORS,Mar 2021,3329.0,-2.17,Accrual Risk,10.28,Capital Intensive,10.31,+,-,+,Mixed
TATAMOTORS,Mar 2022,9839.0,-1.26,Accrual Risk,1.6,Asset Light,39.8,+,-,-,Reinvestor
TATAMOTORS,Mar 2023,19971.0,13.16,High Quality,4.46,Moderate,62.77,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2024,45133.0,2.14,High Quality,5.2,Moderate,75.81,+,-,-,Shareholder Returns
TATAPOWER,Mar 2013,-740.0,26.72,High Quality,12.13,Capital Intensive,-13.23,+,-,-,Shareholder Returns
TATAPOWER,Mar 2014,2874.0,540.25,High Quality,10.1,Capital Intensive,41.56,+,-,-,Shareholder Returns
TATAPOWER,Mar 2015,2116.0,13.09,High Quality,11.51,Capital Intensive,33.58,+,-,-,Shareholder Returns
TATAPOWER,Mar 2016,5610.0,9.43,High Quality,6.12,Moderate,266.51,+,-,-,Shareholder Returns
TATAPOWER,Mar 2017,-359.0,6.38,High Quality,26.73,Capital Intensive,-6.56,+,-,+,Mixed
TATAPOWER,Mar 2018,4852.0,2.44,High Quality,5.63,Moderate,211.42,+,-,-,Shareholder Returns
TATAPOWER,Mar 2019,4302.0,1.76,High Quality,0.91,Asset Light,140.13,+,-,-,Shareholder Returns
TATAPOWER,Mar 2020,6882.0,5.6,High Quality,1.69,Asset Light,101.13,+,-,-,Shareholder Returns
TATAPOWER,Mar 2021,9338.0,5.8,High Quality,3.04,Moderate,134.92,+,+,-,Liquidating Assets
TATAPOWER,Mar 2022,443.0,3.1,High Quality,14.6,Capital Intensive,6.3,+,-,-,Shareholder Returns
TATAPOWER,Mar 2023,-97.0,1.88,High Quality,13.18,Capital Intensive,-1.26,+,-,+,Mixed
TATAPOWER,Mar 2024,3569.0,2.94,High Quality,14.69,Capital Intensive,33.25,+,-,-,Shareholder Returns
TATASTEEL,Mar 2013,936.0,-1.93,Accrual Risk,9.72,Capital Intensive,23.61,+,-,-,Reinvestor
TATASTEEL,Mar 2014,-2232.0,3.59,High Quality,10.35,Capital Intensive,-13.79,+,-,+,Mixed
TATASTEEL,Mar 2015,2859.0,-3.02,Accrual Risk,6.47,Moderate,83.87,+,-,-,Reinvestor
TATASTEEL,Mar 2016,2661.0,-23.05,Accrual Risk,8.62,Capital Intensive,-425.76,+,-,-,Reinvestor
TATASTEEL,Mar 2017,1334.0,-2.6,Accrual Risk,8.45,Capital Intensive,10.15,+,-,-,Reinvestor
TATASTEEL,Mar 2018,-3707.0,0.45,Accrual Risk,9.52,Capital Intensive,-17.3,+,-,+,Mixed
TATASTEEL,Mar 2019,-3840.0,2.78,High Quality,18.5,Capital Intensive,-13.1,+,-,-,Shareholder Returns
TATASTEEL,Mar 2020,6157.0,17.18,High Quality,10.02,Capital Intensive,35.26,+,-,-,Shareholder Returns
TATASTEEL,Mar 2021,34890.0,5.41,High Quality,6.04,Moderate,114.38,+,-,-,Shareholder Returns
TATASTEEL,Mar 2022,33476.0,1.06,High Quality,4.47,Moderate,52.73,+,-,-,Shareholder Returns
TATASTEEL,Mar 2023,3504.0,2.69,High Quality,7.47,Moderate,10.85,+,-,-,Shareholder Returns
TATASTEEL,Mar 2024,6048.0,-4.13,Accrual Risk,6.22,Moderate,27.18,+,-,-,Reinvestor
TCS,Mar 2013,5577.0,0.83,Moderate,9.59,Capital Intensive,30.91,+,-,-,Reinvestor
TCS,Mar 2014,5299.0,0.76,Moderate,11.55,Capital Intensive,21.07,+,-,-,Reinvestor
TCS,Mar 2015,17562.0,0.97,Moderate,1.91,Asset Light,71.73,+,-,-,Reinvestor
TCS,Mar 2016,14099.0,0.79,Moderate,4.61,Moderate,45.96,+,-,-,Reinvestor
TCS,Mar 2017,8328.0,0.96,Moderate,14.32,Capital Intensive,25.77,+,-,-,Reinvestor
TCS,Mar 2018,28171.0,0.97,Moderate,2.52,Asset Light,86.64,+,+,-,Liquidating Assets
TCS,Mar 2019,30238.0,0.91,Moderate,1.12,Asset Light,76.54,+,+,-,Liquidating Assets
TCS,Mar 2020,41337.0,1.0,Moderate,5.71,Moderate,98.17,+,+,-,Liquidating Assets
TCS,Mar 2021,30846.0,1.19,High Quality,4.85,Moderate,66.27,+,-,-,Shareholder Returns
TCS,Mar 2022,39211.0,1.04,High Quality,0.38,Asset Light,73.9,+,-,-,Shareholder Returns
TCS,Mar 2023,42513.0,0.99,Moderate,0.24,Asset Light,71.74,+,+,-,Liquidating Assets
TCS,Mar 2024,50429.0,0.96,Moderate,2.53,Asset Light,78.43,+,+,-,Liquidating Assets
TECHM,Mar 2013,233.0,0.65,Moderate,9.05,Capital Intensive,16.39,+,-,+,Mixed
TECHM,Mar 2014,1887.0,0.52,Moderate,1.55,Asset Light,45.23,+,+,-,Liquidating Assets
TECHM,Mar 2015,583.0,0.92,Moderate,8.24,Capital Intensive,13.9,+,-,-,Reinvestor
TECHM,Mar 2016,1684.0,1.04,High Quality,5.48,Moderate,39.53,+,-,-,Shareholder Returns
TECHM,Mar 2017,1178.0,1.43,High Quality,9.93,Capital Intensive,28.15,+,-,-,Shareholder Returns
TECHM,Mar 2018,235.0,0.94,Moderate,10.79,Capital Intensive,4.99,+,-,-,Reinvestor
TECHM,Mar 2019,2328.0,1.03,High Quality,6.06,Moderate,37.12,+,-,-,Shareholder Returns
TECHM,Mar 2020,5439.0,1.12,High Quality,2.93,Asset Light,98.84,+,+,-,Liquidating Assets
TECHM,Mar 2021,2661.0,1.86,High Quality,14.35,Capital Intensive,39.16,+,-,-,Shareholder Returns
TECHM,Mar 2022,5765.0,0.94,Moderate,1.08,Asset Light,71.88,+,+,-,Liquidating Assets
TECHM,Mar 2023,5346.0,1.15,High Quality,0.42,Asset Light,68.87,+,-,-,Shareholder Returns
TECHM,Mar 2024,5058.0,2.66,High Quality,2.53,Asset Light,112.25,+,-,-,Shareholder Returns
TITAN,Mar 2013,411.0,0.76,Moderate,1.4,Asset Light,40.53,+,-,-,Reinvestor
TITAN,Mar 2014,-826.0,-0.76,Accrual Risk,2.48,Asset Light,-78.89,-,-,+,Growth Funded by Debt
TITAN,Mar 2015,385.0,0.62,Moderate,0.99,Asset Light,33.39,+,-,-,Reinvestor
TITAN,Mar 2016,417.0,0.85,Moderate,1.41,Asset Light,44.41,+,-,-,Reinvestor
TITAN,Mar 2017,759.0,2.46,High Quality,7.19,Moderate,65.21,+,-,-,Shareholder Returns
TITAN,Mar 2018,47.0,-0.05,Accrual Risk,0.61,Asset Light,2.86,-,+,-,Other
TITAN,Mar 2019,446.0,0.89,Moderate,4.03,Moderate,22.37,+,-,-,Reinvestor
TITAN,Mar 2020,-113.0,-0.23,Accrual Risk,1.12,Asset Light,-4.59,-,+,-,Other
TITAN,Mar 2021,1340.0,4.25,High Quality,12.93,Capital Intensive,77.68,+,-,-,Shareholder Returns
TITAN,Mar 2022,441.0,-0.33,Accrual Risk,4.05,Moderate,13.19,-,+,-,Other
TITAN,Mar 2023,-444.0,0.42,Accrual Risk,4.47,Moderate,-9.09,+,-,+,Mixed
TITAN,Mar 2024,1506.0,0.48,Accrual Risk,0.37,Asset Light,28.46,+,-,-,Reinvestor
TORNTPHARM,Mar 2013,-94.0,0.35,Accrual Risk,7.71,Moderate,-13.49,+,-,+,Mixed
TORNTPHARM,Mar 2014,181.0,0.9,Moderate,10.02,Capital Intensive,18.95,+,-,+,Mixed
TORNTPHARM,Mar 2015,-1303.0,1.08,High Quality,45.58,Capital Intensive,-127.75,+,-,+,Mixed
TORNTPHARM,Mar 2016,1873.0,1.58,High Quality,13.0,Capital Intensive,68.53,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2017,211.0,1.08,High Quality,13.72,Capital Intensive,15.32,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2018,-3783.0,1.32,High Quality,78.61,Capital Intensive,-280.43,+,-,+,Mixed
TORNTPHARM,Mar 2019,1552.0,4.12,High Quality,3.21,Moderate,78.27,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2020,1622.0,1.36,High Quality,2.88,Asset Light,74.75,+,+,-,Liquidating Assets
TORNTPHARM,Mar 2021,1561.0,1.6,High Quality,5.55,Moderate,62.94,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2022,1607.0,2.32,High Quality,2.3,Asset Light,66.1,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2023,33.0,1.9,High Quality,24.27,Capital Intensive,1.16,+,-,+,Mixed
TORNTPHARM,Mar 2024,3106.0,1.97,High Quality,1.49,Asset Light,92.22,+,-,-,Shareholder Returns
TRENT,Mar 2013,-245.0,-1.15,Accrual Risk,12.95,Capital Intensive,-4900.0,+,-,+,Mixed
TRENT,Mar 2014,-94.0,2.42,High Quality,2.06,Asset Light,940.0,-,-,-,Pre-Revenue
TRENT,Mar 2015,-316.0,-0.08,Accrual Risk,13.4,Capital Intensive,-359.09,-,-,+,Growth Funded by Debt
TRENT,Mar 2016,11.0,1.98,High Quality,5.81,Moderate,12.22,+,-,-,Shareholder Returns
TRENT,Mar 2017,58.0,1.2,High Quality,2.43,Asset Light,43.28,+,-,-,Shareholder Returns
TRENT,Mar 2018,73.0,0.89,Moderate,0.19,Asset Light,35.1,+,-,-,Reinvestor
TRENT,Mar 2019,-16.0,0.22,Accrual Risk,1.41,Asset Light,-6.64,+,-,+,Mixed
TRENT,Mar 2020,-448.0,3.41,High Quality,23.21,Capital Intensive,-84.69,+,-,+,Mixed
TRENT,Mar 2021,303.0,-1.57,Accrual Risk,0.69,Asset Light,265.79,+,+,-,Liquidating Assets
TRENT,Mar 2022,114.0,1.66,High Quality,1.24,Asset Light,19.16,+,+,-,Liquidating Assets
TRENT,Mar 2023,492.0,1.51,High Quality,1.25,Asset Light,44.17,+,-,-,Shareholder Returns
TRENT,Mar 2024,841.0,0.91,Moderate,4.11,Moderate,42.67,+,-,-,Reinvestor
TVSMOTOR,Mar 2013,344.0,2.34,High Quality,1.6,Asset Light,78.54,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2014,235.0,2.51,High Quality,2.8,Asset Light,47.76,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2015,-332.0,0.25,Accrual Risk,4.05,Moderate,-54.88,+,-,+,Mixed
TVSMOTOR,Mar 2016,331.0,2.18,High Quality,5.32,Moderate,40.42,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2017,-20.0,1.35,High Quality,5.69,Moderate,-2.3,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2018,-741.0,0.53,Moderate,6.7,Moderate,-47.17,+,-,+,Mixed
TVSMOTOR,Mar 2019,-2022.0,-1.27,Accrual Risk,5.48,Moderate,-93.48,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2020,-717.0,0.58,Moderate,5.78,Moderate,-31.67,+,-,+,Mixed
TVSMOTOR,Mar 2021,269.0,1.89,High Quality,4.54,Moderate,12.05,+,-,+,Mixed
TVSMOTOR,Mar 2022,-3046.0,-2.15,Accrual Risk,6.04,Moderate,-110.56,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2023,-5713.0,-3.37,Accrual Risk,4.09,Moderate,-141.87,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2024,-2254.0,-0.7,Accrual Risk,2.56,Asset Light,-40.98,-,-,+,Growth Funded by Debt
